,rating
24129,0
34033,1
49986,1
40903,1
24583,1
1584,1
4670,1
29531,0
22117,1
36034,0
31898,1
23759,1
19144,0
22494,0
43906,0
20465,1
49013,1
43692,1
21897,1
9753,0
1422,0
14860,0
11964,0
5144,0
7413,1
47843,1
29437,1
35868,0
33157,1
49512,0
11522,0
10025,1
33243,0
14400,0
30698,1
31733,0
13588,1
3236,0
2383,0
44984,1
40119,1
12360,0
48859,1
44016,1
7694,1
38509,0
258,1
45973,1
38318,0
17633,0
27772,0
13005,1
21643,1
43402,1
23131,1
9799,0
14896,0
6843,1
4157,1
49677,0
29148,1
12734,1
8668,1
20400,0
52091,1
45416,0
17175,0
14724,1
43934,1
9381,1
25991,0
13976,0
37734,1
9733,1
218,0
31612,0
28850,0
6940,1
33170,0
49501,0
1606,0
6827,1
7039,0
26310,1
52302,0
11729,0
47589,0
31216,0
38881,0
5124,1
2774,0
36622,1
15006,1
28930,1
42201,1
7584,0
22805,0
7296,0
13522,0
3971,1
29609,1
19126,1
36378,1
33114,1
51930,1
13705,0
16843,1
1889,0
11162,0
32284,0
38066,1
18903,1
46523,1
35290,0
42363,0
3759,1
1579,1
7520,1
7144,1
4683,1
39675,0
33025,0
15739,0
8805,0
46917,0
3036,1
2352,0
1920,1
47790,0
48247,0
34188,1
28324,1
51286,0
42248,1
764,1
47959,1
31652,0
40332,1
23070,1
23829,1
14567,1
48799,0
24699,1
33337,0
46037,0
3473,1
45189,1
33308,0
42882,1
32585,1
21110,0
45974,0
8838,1
51090,0
3937,1
7412,0
7264,1
41167,1
11181,1
32137,0
50870,0
26235,1
2980,0
49222,0
9407,0
15577,0
50298,1
20352,1
2669,1
6248,1
30650,0
32113,0
9636,1
51826,1
5190,0
6004,1
42667,1
30044,0
49410,1
3517,1
47994,1
28184,1
24298,0
39025,0
25483,1
49636,1
43391,0
43618,0
11291,1
27669,1
30927,0
34686,1
31547,1
5290,0
37700,1
8322,1
14271,1
27476,0
48504,0
9795,1
4347,1
44571,1
12004,1
40699,0
33155,1
16640,0
39650,1
12379,0
49581,0
16759,1
11661,0
44582,0
387,1
43753,1
32408,0
26553,1
32526,1
13876,1
44193,1
7805,0
14475,0
10670,0
13656,0
48995,1
8516,1
42240,0
10930,0
24894,0
28823,1
20225,0
6745,1
38896,1
38013,1
5305,1
18897,1
33208,1
15205,0
24471,1
46190,1
42654,1
23149,1
4955,0
17696,0
21178,1
3139,1
44253,0
8739,1
17290,1
39925,1
37592,1
31345,0
36037,1
340,1
8484,1
9545,1
4529,1
48721,1
3782,0
2502,1
24655,0
12231,0
40430,0
23887,1
50675,0
47875,0
23936,0
45658,0
3383,0
30596,1
4395,1
5265,0
52145,1
2151,1
18146,0
23784,1
11309,0
37087,0
19658,1
44746,0
8250,1
27960,0
37388,0
25011,0
32870,0
13257,0
5023,1
51324,1
8745,1
21322,0
3521,0
13115,0
345,1
550,1
49764,0
34069,0
39712,0
49646,1
23636,0
39375,1
35927,0
44103,0
48642,0
46800,0
32117,0
10248,0
13310,1
31855,1
30057,1
29634,0
36222,1
18353,1
3448,1
2592,0
8123,0
47352,0
31066,0
678,1
46070,1
8441,1
38037,0
16913,0
8990,0
48146,0
201,1
1259,1
3576,1
16972,1
7209,0
33320,0
36722,0
38623,0
6849,1
49109,1
2597,0
33990,1
23991,1
7507,1
32743,1
3331,0
14586,1
47779,0
8435,1
46202,0
1231,0
44191,1
35716,0
48622,0
6099,0
33924,1
26816,1
49434,0
38802,1
19930,0
2938,1
17316,0
16460,0
23033,1
31398,0
25645,0
16280,0
14325,1
33757,1
51144,0
22654,0
35181,1
30382,0
15615,0
52393,0
26387,1
40078,0
5619,0
38064,0
46023,1
34774,0
8654,0
4060,1
35165,0
42003,1
31735,1
9951,1
19514,1
36467,0
43770,0
4401,0
33891,0
39623,0
40036,1
26717,1
41435,0
11019,0
30874,0
16678,1
9572,1
29074,1
1886,0
11814,1
16823,0
45370,0
27240,1
3444,0
35042,1
14823,1
27317,0
47557,0
6259,1
16379,0
44693,1
30343,1
6889,1
30029,0
11339,0
6008,1
14840,0
10411,0
43028,1
50242,0
49694,1
37485,1
43825,0
28459,0
40472,1
2289,0
6006,1
31156,0
51443,0
44056,0
27749,1
9344,1
29537,0
27489,0
43457,0
50013,0
5584,1
5650,1
48574,1
19362,1
21567,1
2320,1
32678,1
9020,1
3802,0
30576,1
10842,1
22952,0
41940,1
50466,1
5062,0
52173,0
24636,1
7821,1
180,0
9216,0
50740,0
32485,1
45154,1
52149,1
17240,0
7401,0
17210,1
19192,1
28263,0
1637,0
39000,0
48956,0
18408,1
17860,0
38518,0
51948,0
7840,1
9436,0
3020,1
34324,1
38830,1
12001,1
34187,0
44406,1
4577,0
45723,1
42323,0
35107,1
13615,0
46457,1
30749,0
40592,1
49794,1
5998,0
16401,1
8903,1
2303,1
51833,0
9388,1
45909,0
11819,1
4412,1
8535,1
6194,1
5012,1
4795,1
40055,0
10289,1
3340,1
12301,1
49612,0
7113,0
27255,0
31056,1
11279,1
26843,1
40670,0
15256,1
34712,0
13034,0
37836,0
49203,0
43521,1
26337,0
43745,0
36963,0
44102,1
26683,0
5106,1
42105,1
15929,1
45315,1
17024,0
7502,0
456,0
24867,1
5002,1
4865,1
9688,0
25122,1
34334,1
32548,1
51645,0
29760,1
9889,0
29376,1
25050,0
21346,1
41374,1
2679,1
45932,1
50382,1
10216,1
19765,1
32465,0
43546,1
14538,1
4690,1
23854,0
22273,1
1517,0
16024,0
49529,1
13079,0
28123,0
6366,1
232,0
10095,1
43222,0
43174,0
16016,0
12744,1
49278,1
3785,1
25115,1
18845,1
39602,0
41349,1
2147,1
39249,1
25077,0
41433,0
14449,0
27713,0
5853,1
51280,0
27966,0
14009,0
41725,0
6980,1
47389,1
3291,1
9367,0
10757,0
13721,0
36146,1
21606,0
45883,0
9677,1
2444,0
3902,1
37964,1
39209,1
35957,0
18824,0
44079,0
18490,0
32224,1
40933,0
23501,0
1659,0
32735,1
45666,0
34974,1
34471,1
19838,0
7174,1
43009,1
46364,1
15328,1
15186,0
7251,0
43392,1
46314,0
23929,1
10812,0
6894,0
52234,0
26488,1
15554,0
35824,1
3155,0
49171,1
38107,1
25336,1
7968,0
5157,1
11828,0
40836,1
32957,1
29044,0
40509,0
21084,1
48789,1
42990,1
19308,0
329,1
1462,1
50225,1
26208,0
29452,0
25362,1
26769,0
42267,0
11074,0
30497,0
27827,1
41981,1
31038,0
44228,0
48343,0
37677,1
8614,0
49280,1
17739,0
16590,1
8697,1
6851,0
34170,0
34708,1
18560,0
45690,1
38053,1
274,1
2881,1
16614,1
42844,0
39800,0
31391,0
8396,0
46189,0
7586,1
11427,0
17096,0
23168,0
14000,1
38449,0
1669,0
50972,0
2957,1
820,0
6434,1
7483,1
8957,0
4192,0
17705,0
46733,1
8923,1
5332,1
42193,0
31301,0
40388,0
22437,1
8768,1
41879,0
25665,1
39737,1
6543,1
27664,1
1658,0
30693,1
20428,1
46105,0
9457,1
51503,0
1250,1
39113,1
44395,0
44282,1
40072,0
19617,0
5835,1
43743,0
28498,1
34497,0
5336,1
21172,0
18659,0
35839,1
16870,0
26628,0
37542,0
21047,1
48257,0
15272,0
7201,1
892,0
12943,0
26696,0
33518,0
52338,1
41119,1
16665,0
290,0
420,0
10885,1
8631,1
20424,0
26175,0
40560,1
1947,1
13332,1
48820,1
8129,1
50939,1
44471,0
11146,0
34771,0
47280,0
38911,1
9730,0
19891,0
2975,0
12914,0
37111,1
42811,1
43030,1
52135,0
42304,1
44837,1
21778,0
14372,0
50890,0
8238,0
23386,1
15781,1
25155,1
45033,0
40116,1
43570,0
17518,1
39403,0
51095,0
22346,1
24202,0
17586,1
35559,0
51697,1
23760,1
5572,1
15519,0
5169,1
19950,1
7671,0
21325,0
9453,0
17703,1
28737,1
41417,0
23067,1
14160,1
30910,0
12198,0
26401,1
42481,0
6056,0
16800,0
6015,0
51273,1
25031,1
51118,1
35230,0
3995,1
1882,1
30938,0
8545,1
24913,1
49851,1
44911,1
27568,1
4977,0
12729,1
1749,1
22416,1
16316,1
3495,1
39774,1
18777,1
27948,0
33218,1
15551,1
9642,1
19006,0
40105,0
1029,0
7616,0
4569,0
45517,1
19681,1
45120,0
15785,0
16158,0
2808,0
32792,0
16521,1
28763,0
28540,1
48835,1
50402,0
2335,0
41150,0
48625,0
34579,0
2365,1
39349,1
6199,0
11174,0
14553,0
22202,0
46447,0
17341,1
687,1
28783,1
34739,0
5606,1
13580,0
47366,0
25010,0
49369,1
10402,1
35600,0
39547,1
41186,0
11911,1
45531,0
38543,0
10530,0
39514,1
37596,1
49248,0
51382,1
12193,1
22767,1
4172,1
26977,0
11248,0
47283,0
47886,0
31996,0
40887,1
32677,0
47547,1
8060,1
29550,0
28145,0
20506,1
14872,0
45042,1
42351,1
38955,0
600,0
2123,0
1236,0
25464,1
41096,1
28959,1
13197,1
37040,1
13179,0
33160,0
21495,0
15985,0
16849,0
14619,1
20027,1
41899,1
19721,1
38401,0
26242,0
11141,1
4515,0
12750,1
8016,1
25382,1
35458,1
32709,1
32675,1
16509,0
4290,0
15563,1
1681,1
17583,0
44182,1
8111,1
39956,1
2480,1
44163,0
28554,1
11332,0
2203,0
25248,1
40189,1
48242,1
46357,0
50384,0
9777,1
30577,0
11996,0
9371,0
34197,0
49238,1
23425,1
12849,0
48961,0
8630,0
39221,1
44262,1
40258,0
10495,0
41455,0
5728,1
26203,0
44670,1
50158,1
1429,0
31058,0
50611,1
2201,0
37228,1
10048,0
50403,0
36568,0
39332,0
43247,1
49546,0
24029,0
16876,1
30284,1
44035,1
20328,0
31619,0
41139,1
4054,0
40308,0
41782,0
28987,1
11015,1
26847,0
50708,1
37577,1
37725,0
12542,1
629,1
8801,1
307,0
46933,1
9904,0
24140,0
36404,1
642,0
32991,0
7742,0
10371,0
4389,0
1676,1
3671,1
30553,1
43676,0
17019,1
41754,1
14135,0
3997,0
7936,0
8417,0
39282,1
28217,1
34934,1
49920,1
46502,0
4908,0
29551,1
2709,1
841,1
17407,0
48112,0
10305,1
18361,0
36396,0
22536,0
459,0
5926,1
6546,0
51123,1
4863,1
37724,0
7933,1
25589,0
44530,1
27116,0
43816,0
41758,1
35732,0
20437,1
11953,1
5647,1
35229,1
37165,1
50162,1
34706,1
16020,0
11324,0
6643,1
38321,0
2347,1
42457,1
48767,1
40446,0
18374,0
26195,1
47143,0
223,1
37058,1
24679,0
12049,0
49698,0
43925,1
21974,0
11775,1
12173,1
50743,1
23384,0
14858,0
44585,1
8371,0
48008,0
29852,0
977,0
46546,0
2901,1
35489,0
14250,1
43087,0
212,0
29664,0
37419,0
30141,1
48061,1
49758,0
26889,0
7884,0
34039,0
7846,0
16354,0
26859,0
24643,0
48963,1
32719,1
43554,0
3303,0
703,1
34690,0
1003,1
25365,0
26057,1
29856,1
20999,1
28820,0
21111,0
36482,1
6825,0
45674,0
10158,0
3880,0
34499,0
11753,0
10823,0
37035,0
33405,1
15914,0
3152,1
49661,1
11536,1
42108,1
38317,1
15890,0
23062,0
15683,1
46877,1
1028,1
19307,1
3433,1
32660,1
16670,1
39106,1
2518,1
3709,0
14440,0
45151,0
36178,1
21108,0
34744,1
4214,1
23913,0
5126,0
38692,1
23276,1
28960,1
10506,1
34204,0
441,1
41951,1
3031,1
28380,0
13648,0
29890,1
7785,0
10872,1
7920,1
24779,0
48450,0
8437,0
8097,1
48395,0
15169,1
32430,0
49266,1
32984,1
28056,1
6699,0
9896,1
37286,0
14120,1
8598,0
32603,0
17680,0
50276,1
47619,1
46724,0
29937,1
26541,1
29084,0
19926,0
23138,1
21256,1
24492,1
32087,0
2244,0
31995,1
15656,1
13497,1
34658,1
14779,0
45030,0
3554,1
35259,1
29325,1
12263,0
38384,1
11250,0
40684,1
19210,0
47312,1
44112,0
21317,1
31801,0
1600,1
30614,0
25174,1
29111,1
23368,0
9840,1
13448,0
42137,0
41680,0
10761,1
30862,1
45771,1
14040,1
40303,0
11176,0
1772,1
31871,0
39605,1
14703,0
35548,0
27671,1
30027,0
37113,1
36734,0
20040,1
8537,0
39197,0
6508,0
16605,0
32217,1
46305,1
26331,0
41860,1
11337,0
3665,0
36217,1
29417,0
7621,1
50169,0
35704,0
40456,0
15462,0
13251,1
24365,0
49074,0
49766,1
51575,1
39861,0
41104,1
48204,0
30470,1
48156,0
26732,1
43690,1
48038,1
4149,1
10063,0
4749,0
2307,1
654,1
32161,0
37060,1
29732,0
11038,0
1578,1
12989,0
24855,1
45305,0
18131,1
32366,1
10630,1
42945,1
42556,1
50009,1
42416,1
41383,1
38919,0
17120,0
61,1
43409,1
21276,1
52354,0
49731,0
5485,1
44078,0
51363,1
10803,1
41423,1
855,0
37656,1
13185,0
45984,1
17591,1
45369,0
20370,0
41772,0
15661,0
35736,0
16573,1
50143,1
30658,0
38208,1
24970,1
6795,0
25092,0
3401,1
16358,1
3755,0
8732,1
50664,1
28470,0
11989,1
44740,1
3456,1
29815,1
2073,0
19995,1
38371,0
2065,1
30478,1
5688,1
43202,1
50511,1
9088,1
29527,1
17072,1
4769,1
25180,1
51260,1
32146,0
9635,0
51061,0
32619,0
21428,0
12336,0
8744,1
45612,1
7484,0
23652,0
7053,1
12482,0
46162,0
46121,0
21578,1
1278,1
30904,0
42576,0
11724,1
15200,0
200,0
46138,1
21351,0
51036,0
33769,0
414,1
12904,1
43688,1
8567,1
47889,1
12771,0
2855,0
32341,1
42367,0
26950,0
3166,1
39460,1
30685,1
2871,1
3377,1
38377,0
32112,0
26293,0
10292,1
10222,0
33445,1
42459,1
3434,0
10531,0
36252,1
40891,1
31415,1
4466,0
330,1
17853,1
49880,0
31159,0
875,1
10278,1
35530,1
51758,1
11121,0
20273,1
26500,1
625,0
29954,1
142,1
4978,1
11557,1
16045,0
16208,0
50947,1
25580,1
16686,0
20572,0
11278,1
45572,0
11049,1
4115,1
10077,0
11541,0
43085,0
14004,1
28789,1
8910,1
7654,1
51621,1
42558,1
48435,0
2724,1
17272,1
36245,1
41689,0
29305,1
6511,0
22757,1
5390,0
25754,0
37044,0
29991,1
51444,1
45252,0
38468,1
9721,0
4148,1
304,0
8246,0
44342,0
1656,1
7902,0
3708,0
38329,0
40791,1
49406,1
50245,0
32684,1
20948,1
50509,0
17271,1
26736,0
37146,0
30902,0
40565,0
37477,1
3043,0
14241,1
43560,1
34896,1
4584,0
21191,1
22335,1
8134,1
45913,1
46618,1
5681,0
41982,1
2181,1
40683,1
38954,0
36130,1
26640,1
26994,1
35339,1
10782,0
23255,1
13725,0
51906,1
5597,1
21998,1
8222,1
6713,0
43258,0
43462,1
34920,0
10012,1
20430,1
4288,0
48231,1
6135,1
22827,1
32355,1
44350,0
46786,0
50644,0
31886,1
3336,1
1556,0
47346,1
46753,1
30472,0
12603,0
47176,1
36255,1
12252,0
37696,0
23103,1
49531,0
6994,1
26049,1
18592,0
47929,0
51793,1
42256,0
46016,0
40967,0
39563,0
12589,1
19770,0
11130,1
28183,0
30854,1
26678,0
47108,0
26618,1
8632,0
4096,1
24245,0
32867,0
48844,0
31736,1
46931,1
25575,0
9511,0
30506,0
28080,1
5200,1
32907,1
43082,0
15984,0
21811,1
952,0
10204,1
23242,1
26007,1
11426,1
40342,1
32081,0
44812,0
11036,1
38631,1
29837,1
3315,0
13517,0
47282,0
2607,1
15671,1
35557,0
2636,0
1219,1
25102,1
5720,0
12807,1
29057,0
8606,0
44996,1
7531,1
14565,1
44031,0
31584,1
33783,1
11022,0
30525,1
33784,0
29979,1
42546,1
25611,1
27268,1
33738,1
13924,0
27091,1
2216,1
32252,1
7063,0
36889,1
22402,1
22221,1
48102,1
38562,1
6325,1
28941,0
50370,1
15644,1
48880,0
6732,1
576,0
23748,1
31095,0
29210,1
27814,1
34158,1
49833,0
6500,1
8682,0
45317,0
11110,1
1141,0
1354,0
44153,1
3266,0
4014,0
46350,0
25314,1
10751,1
26845,1
39559,0
16642,0
32540,1
14252,0
21977,1
7380,1
41385,0
26442,0
10962,0
38926,1
31665,0
1263,0
36930,0
34442,0
17327,0
9543,1
2571,1
5407,0
2400,1
44621,1
6401,1
38312,0
48843,0
24307,0
42827,1
1252,1
43135,0
6758,1
11456,0
31979,1
1538,1
48702,1
32258,0
4797,1
18217,0
6505,1
24628,1
51973,0
17420,0
10146,1
41395,0
16904,0
5977,1
28450,0
25590,1
39435,0
39066,1
39654,0
28250,1
24651,0
32415,1
8803,1
37068,1
35940,1
18997,0
39422,0
43637,1
45519,1
4852,1
45942,1
1855,0
29932,1
15300,0
45191,1
3054,1
25014,0
36939,0
39732,0
46791,0
2471,0
46988,0
3753,1
29821,0
22218,1
11887,1
29810,1
20982,0
12271,1
7576,0
16630,1
13397,1
37862,0
19463,1
40693,0
17599,0
36816,0
26641,1
48394,1
8952,1
45996,0
18675,0
34310,0
41812,1
20070,1
2089,0
44235,1
43001,1
1177,1
50193,1
40450,1
33475,0
20019,1
20287,1
29712,0
48854,1
11069,1
21310,0
23660,0
12486,0
22736,1
34321,0
20903,0
34559,1
33649,0
1017,1
12035,0
19473,0
22917,0
34969,0
46527,0
14247,1
23495,1
67,1
2812,1
40017,1
47986,0
105,1
3391,0
18183,1
202,0
44645,1
48740,0
48178,0
7842,0
37576,1
13691,0
39408,0
25531,1
8308,1
33283,1
37579,0
17298,0
12007,1
52084,1
17280,1
43256,0
4413,0
38558,0
17710,0
25209,0
37322,1
3220,1
44378,1
41525,1
28370,0
15619,1
16431,1
49743,0
4468,0
24256,1
2873,0
43682,1
13687,1
11437,1
27630,0
10328,1
12226,0
36548,1
9629,0
38087,1
10954,0
27429,0
31483,0
4187,0
45678,1
3754,1
21210,1
25636,1
2646,1
4472,1
11237,1
25162,1
34240,1
29772,0
42039,0
2637,0
4537,0
5467,1
41182,0
4200,1
40722,0
48322,1
4244,0
39215,0
21911,0
35742,1
44242,1
4701,1
6073,0
35343,1
43730,1
14831,1
24672,0
17841,0
36902,1
3170,1
14218,0
7603,1
11741,0
8810,0
38731,0
40469,0
39864,0
19914,0
38798,0
28478,0
26137,0
24626,1
2809,1
52296,0
42326,0
9276,0
1207,0
50942,1
46830,1
46826,1
14484,0
21359,0
25169,1
15391,1
10652,0
35385,1
11096,0
1276,1
28857,1
11091,1
20438,1
32971,0
10559,0
42528,0
51551,1
38427,0
18901,1
13939,0
14700,0
11316,1
16570,1
32723,1
23099,0
32741,0
31336,0
45634,0
9486,1
30837,0
21447,0
17993,0
13973,0
8481,1
33986,0
44283,0
27035,1
25849,0
5603,0
379,1
35790,0
37547,0
7828,1
2430,1
21772,0
46686,0
6322,1
29391,1
2076,1
33210,1
46351,0
22932,0
18551,0
15908,0
2628,0
555,1
29385,1
9075,1
13352,1
38701,0
1273,1
2998,1
37711,0
20793,1
3757,0
42107,0
49774,1
34938,0
14878,1
5432,1
14951,1
50109,0
29589,1
18721,0
6988,1
40733,1
41568,0
5070,1
45110,0
36890,0
31628,1
4426,1
32336,0
7798,1
17170,0
1131,0
15579,1
10908,1
36508,0
3815,1
12667,1
39973,0
2257,1
10342,0
33231,1
20108,1
32731,1
7459,0
36843,1
20640,1
39272,1
50984,0
9357,1
26041,0
41390,1
12955,1
10694,0
16448,1
2293,1
52070,1
29544,0
694,1
30670,1
52058,0
43916,0
14060,0
47298,0
11369,0
31215,0
5560,1
25668,0
50293,1
20054,1
13814,0
7820,1
45907,1
43752,1
41541,1
6501,1
444,0
11976,1
41496,0
44511,0
18962,1
45118,1
48801,0
44971,0
47884,0
2041,1
20746,0
32830,0
25909,1
11092,0
3367,0
29038,0
6069,1
12219,0
35712,0
27617,0
5420,1
45799,1
35803,0
21094,0
10451,1
40406,0
6282,1
16365,0
16704,0
8094,1
43104,0
49104,0
12583,1
14013,1
11703,0
7494,0
22803,0
24437,0
28991,1
4080,0
28882,0
40468,0
35090,0
40802,1
46273,1
6858,1
52061,1
12791,1
39741,1
43943,1
47307,1
47747,1
2630,0
9557,0
22817,0
33853,0
50694,1
40263,0
4965,1
11223,0
11168,1
7048,0
9977,0
41247,1
28690,0
7415,1
20334,1
46204,0
24250,0
49110,1
47679,1
24001,0
33954,0
75,1
43988,0
31129,0
43757,0
7525,1
4100,0
25904,0
10313,1
48962,1
45058,1
30503,1
43716,0
36451,1
46048,1
43766,0
15280,0
25183,0
30113,0
2100,0
48826,1
12879,0
31158,1
28778,0
2786,1
46897,0
23566,1
24740,1
17166,0
42506,0
46792,0
47825,0
45206,0
45897,1
28488,0
1469,0
9126,0
24424,0
46017,1
33716,0
25199,1
41214,1
49252,1
10709,0
11171,1
13720,1
9717,0
33729,1
8131,1
8385,1
45763,0
49085,1
41241,1
13854,1
26873,1
27453,0
37898,0
34785,0
10372,0
29162,1
48663,1
36452,0
48215,0
24820,0
48046,0
24884,1
28455,0
46007,1
36909,1
1162,1
15845,1
23115,0
24928,1
36238,1
38641,0
19452,1
4327,1
2155,1
16966,1
52049,0
18716,1
52181,1
9947,0
21135,1
20372,1
36174,1
743,1
12408,1
46110,1
5427,1
22476,0
48529,0
17798,1
2117,1
41076,0
25062,0
14674,1
29003,1
31364,1
6198,0
36081,1
9916,1
42461,0
33070,1
7535,0
46299,1
49381,0
6288,1
24796,1
30856,1
40599,0
23918,1
1179,1
12363,0
22288,1
35929,0
7854,1
3198,0
38868,0
21034,1
2429,0
14971,1
4885,0
8073,1
6584,1
40681,0
32036,0
14295,1
49103,0
9779,0
1111,1
39824,0
41816,1
50874,0
43284,1
29995,0
10070,0
3225,1
285,0
7313,1
39863,0
32342,0
29520,0
13799,1
22138,1
16512,0
3718,0
37622,1
17121,0
20524,0
26763,1
45701,0
44771,1
46363,1
8080,1
56,0
10945,0
34255,1
6999,0
38909,1
33530,0
50940,1
17686,0
33432,0
298,1
8153,1
38076,1
35775,0
27252,1
46900,0
8912,1
50683,1
45529,0
14894,1
1446,1
10862,1
9313,1
50756,1
4616,1
4266,0
27385,1
2853,1
2920,1
45361,0
17870,1
39368,0
40502,0
42991,0
16901,0
322,1
22662,1
35104,1
12937,0
8935,1
42522,0
32855,1
3730,0
45049,0
19145,0
16338,0
26296,0
49214,0
49795,1
34181,1
36862,1
39743,0
8214,0
37716,1
4722,1
20838,1
27105,0
1704,1
29744,1
18546,0
28689,1
31578,0
41933,1
38434,1
26954,0
34902,1
51309,1
43915,0
6472,0
19119,0
32786,1
44381,0
48864,1
6171,0
1323,0
51928,1
16905,1
13916,1
10170,1
13767,0
39005,0
37870,1
37122,0
23453,0
16477,1
9301,0
44093,1
9124,0
31859,1
30819,0
22229,0
9580,0
16289,0
24462,0
241,0
31952,1
27233,1
5703,0
25457,1
32764,0
19972,0
42059,0
9814,1
44431,0
43870,1
28866,0
51276,0
17753,0
32027,0
36057,1
17104,1
50827,0
24267,1
38225,1
46924,0
50387,0
22771,0
2766,0
21775,1
5182,0
45540,1
26231,1
17188,0
40057,1
47423,0
8166,1
28503,0
21502,1
2241,0
25428,0
18147,1
4893,1
9275,0
32714,1
3724,0
22540,1
35506,1
4421,1
41848,1
9924,1
25376,1
15910,0
47955,1
32150,1
26805,1
13950,0
32174,1
13667,1
40841,1
37899,1
3471,0
3528,1
16908,0
862,1
51824,0
3675,0
50426,1
50638,0
43820,1
22989,1
18651,0
20931,1
51491,0
42055,0
11084,1
3891,1
5784,0
16302,0
7506,1
28895,1
24290,0
30273,1
49824,0
31760,0
30756,0
8121,1
41283,0
34008,1
18496,0
15018,0
3502,1
31498,0
3716,1
7331,0
6212,1
18419,1
1472,1
8421,1
44385,1
25292,1
18379,1
2066,1
23634,0
47343,0
910,0
44321,0
842,1
38364,0
7969,1
42306,0
42656,0
1954,1
39073,1
40541,1
37525,1
1921,0
36202,1
48143,0
12936,0
39964,0
39169,1
13140,1
28256,1
6540,1
47765,0
4173,0
49825,0
28609,0
29477,0
52169,1
11884,0
40223,0
43246,1
17362,1
7238,1
14146,0
7229,0
29526,1
45339,0
18264,0
40501,0
29292,0
28520,0
29749,0
40888,1
38372,1
51489,0
34224,0
38893,0
34998,0
5091,0
25884,0
5890,1
35582,1
41881,1
13326,0
18928,1
26978,1
14796,1
31754,1
36644,0
46144,1
12942,0
26126,0
38773,0
38579,0
24138,0
41363,1
30872,0
25628,0
22325,0
24495,1
794,1
22039,1
4660,1
31790,0
16428,1
5078,1
17051,0
31600,0
51750,0
14714,0
38408,0
6577,0
23331,1
35383,1
24911,0
8515,0
1862,0
1853,1
9725,0
41653,1
49212,1
46844,1
38827,0
14256,0
51564,1
30689,0
17351,1
46175,0
27343,0
47031,1
46285,1
43128,1
35737,0
10074,1
15453,0
35333,0
8045,1
183,1
26155,0
34294,0
44298,0
44313,0
46640,0
43067,0
11506,1
9834,1
17214,1
4883,1
37947,0
52104,1
42111,1
39980,0
41519,1
13103,0
5490,1
40371,1
45447,1
43635,1
31096,1
25594,1
7175,1
49490,0
6417,0
12883,1
6049,1
18179,0
39903,0
50881,1
446,1
42980,1
24107,0
44134,1
1992,1
16811,1
8362,0
2954,1
19931,1
51057,0
41164,1
1426,1
38560,0
30479,1
17475,0
3334,1
48912,0
4049,0
37634,0
39922,1
48417,0
40296,1
17454,1
599,1
4640,1
23583,0
12992,1
21508,0
46608,0
52350,0
46325,0
25635,0
38592,1
1869,0
32703,1
51844,0
49591,1
26266,1
9012,1
3805,1
27897,1
9248,1
28936,1
37447,1
32331,1
2753,1
2116,1
28807,1
51252,0
44240,1
44364,0
21899,1
35064,1
36258,0
4625,0
633,0
35972,1
14905,0
12837,1
8936,0
21394,0
6611,1
22661,0
9722,1
31822,1
12706,0
44940,1
2535,1
50679,1
406,1
33841,1
29706,0
162,1
51656,1
15178,1
41630,0
29356,0
20130,1
20165,1
32795,1
4944,1
6630,1
23591,1
31252,1
3409,1
10863,0
41501,1
7432,1
14075,0
49190,0
12703,1
33321,1
5778,0
3942,0
13727,0
42647,0
22374,1
4281,1
18008,1
37505,0
14876,1
43625,1
14119,0
50702,1
33052,0
28626,1
5394,0
49325,0
33078,0
51553,0
51257,0
47014,1
27388,1
10290,1
39382,1
23325,0
17683,1
51373,1
15800,0
14227,1
5970,1
35054,0
3727,1
20910,0
50981,0
10982,0
7338,1
10491,1
38334,1
4291,1
29109,1
35085,1
9880,1
33569,0
40448,0
41554,1
10690,0
1425,1
22172,1
39468,0
14027,0
12913,0
27335,0
32025,0
29826,0
4097,0
40628,1
40944,1
42565,0
26914,0
28477,0
7439,0
48025,0
37551,0
2343,1
43387,0
33964,0
45424,1
14036,0
23739,1
2440,1
22078,1
9018,0
43122,0
43797,0
15192,1
19648,0
30345,1
6518,0
31485,1
856,1
11196,0
15667,1
41335,1
42443,1
25638,1
39542,1
4487,1
11945,0
51865,1
12493,0
15340,0
52252,1
35777,0
7224,1
51711,1
44721,1
49987,1
12203,1
27731,0
36723,0
19042,1
37502,0
19908,1
15425,1
4960,1
3237,1
38858,0
44119,1
47953,0
3374,0
12429,1
10407,0
17159,0
34789,0
5768,1
25258,1
2340,0
28171,0
17419,0
50888,1
26481,1
2223,0
15343,1
12716,1
5439,1
38703,0
16530,0
39549,0
9401,1
37863,0
24742,1
50706,0
23828,1
25707,0
17331,0
11642,0
11755,1
34216,0
22271,0
38271,1
39618,1
17303,1
16146,1
15989,1
13855,1
40539,1
40695,1
49182,1
13410,0
27845,1
15147,0
45838,1
12637,1
49194,0
23517,1
7595,0
33220,1
36443,0
9962,0
47943,0
20514,0
37343,1
42563,0
33029,0
15807,1
2964,1
1412,1
7711,1
15144,0
10291,0
8356,1
30676,1
19073,0
23449,1
9569,0
43818,0
39365,0
27431,0
18271,0
14822,0
28533,0
4511,1
34741,0
44391,0
29251,0
5660,1
41744,0
26431,1
13666,1
17496,1
42386,1
83,0
36481,0
49045,1
35663,0
45618,1
45019,0
27863,1
49168,0
3371,1
10961,0
10129,0
